Mon Dec 28 18:55:40 2020    c:\Users\Barnaby\repos\OO-Scoping-IPC\profiling\time_profiles/minecraft2/minecraft-contrived2//minecraft2/prob_irrel_nether_with_pick_nonverbose

         27411954 function calls (27249944 primitive calls) in 34.429 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     8388    0.046    0.000    0.062    0.000 z3core.py:1722(Z3_mk_eq)
    59607    0.045    0.000    0.062    0.000 z3printer.py:410(_len)
    10517    0.041    0.000    0.061    0.000 z3core.py:2797(Z3_get_ast_hash)
      363    0.004    0.000    0.057    0.000 z3.py:1669(Not)
   512682    0.055    0.000    0.055    0.000 z3types.py:31(from_param)
     2157    0.006    0.000    0.054    0.000 z3printer.py:586(pp_int)
   351984    0.053    0.000    0.053    0.000 z3.py:94(_z3_assert)
    38518    0.037    0.000    0.052    0.000 z3core.py:83(_to_pystr)
      548    0.005    0.000    0.051    0.000 z3.py:3045(Int)
   123141    0.039    0.000    0.051    0.000 z3.py:2498(is_arith)
     5638    0.033    0.000    0.050    0.000 z3core.py:2192(Z3_mk_numeral)
        2    0.003    0.001    0.050    0.025 utils.py:71(writeback_problem)
   325547    0.048    0.000    0.048    0.000 z3.py:56(z3_debug)
     7284    0.018    0.000    0.044    0.000 z3printer.py:554(is_infix_unary)
        1    0.000    0.000    0.043    0.043 PDDLz3.py:64(<listcomp>)
       92    0.001    0.000    0.043    0.000 utils.py:135(split_conj)
   395263    0.043    0.000    0.043    0.000 z3types.py:35(from_param)
      444    0.028    0.000    0.043    0.000 {built-in method builtins.any}
      114    0.000    0.000    0.041    0.000 skill_classes.py:31(__eq__)
     2157    0.008    0.000    0.041    0.000 z3.py:2787(as_string)
    96417    0.032    0.000    0.041    0.000 z3.py:1135(is_expr)
    40338    0.030    0.000    0.039    0.000 z3printer.py:313(<listcomp>)
  621/534    0.002    0.000    0.038    0.000 PDDLz3.py:233(<listcomp>)
       86    0.000    0.000    0.035    0.000 PDDLz3.py:46(<listcomp>)
    61739    0.025    0.000    0.034    0.000 z3printer.py:380(space_upto_nl)
    55353    0.028    0.000    0.032    0.000 z3printer.py:373(__init__)
      104    0.001    0.000    0.031    0.000 z3.py:2252(__add__)
     2157    0.023    0.000    0.030    0.000 z3core.py:2847(Z3_get_numeral_string)
     6186    0.019    0.000    0.030    0.000 z3core.py:1602(Z3_mk_int_sort)
    80656    0.022    0.000    0.028    0.000 z3.py:9213(is_fp)
       25    0.027    0.001    0.027    0.001 {built-in method builtins.print}
    13491    0.018    0.000    0.027    0.000 z3printer.py:542(is_infix)
     3374    0.021    0.000    0.026    0.000 z3.py:455(_ctx_from_ast_arg_list)
     2646    0.018    0.000    0.023    0.000 z3core.py:1737(Z3_mk_ite)
        4    0.000    0.000    0.023    0.006 PDDLz3.py:226(<listcomp>)
       95    0.002    0.000    0.023    0.000 z3.py:1732(Or)
     5690    0.007    0.000    0.022    0.000 z3printer.py:369(flat)
     1953    0.019    0.000    0.021    0.000 z3printer.py:481(pp_line_break)
        1    0.000    0.000    0.021    0.021 PDDLz3.py:56(get_goal_cond)
     1425    0.004    0.000    0.020    0.000 z3.py:2159(subsort)
    40328    0.014    0.000    0.019    0.000 z3.py:3724(is_bv)
     9579    0.013    0.000    0.019    0.000 z3printer.py:401(indent)
     3899    0.012    0.000    0.019    0.000 z3core.py:1597(Z3_mk_bool_sort)
180832/180800    0.015    0.000    0.019    0.000 {built-in method builtins.len}
       59    0.000    0.000    0.018    0.000 PDDLz3.py:90(<lambda>)
    40328    0.014    0.000    0.018    0.000 z3.py:9077(is_fprm)
      316    0.003    0.000    0.017    0.000 z3.py:6671(check)
        1    0.000    0.000    0.017    0.017 {method 'remove' of 'list' objects}
    40328    0.013    0.000    0.017    0.000 z3.py:7307(is_finite_domain)
     9112    0.012    0.000    0.016    0.000 z3printer.py:545(is_unary)
    40328    0.013    0.000    0.016    0.000 z3.py:10130(is_string_value)
       91    0.000    0.000    0.016    0.000 z3.py:5369(add)
     9824    0.015    0.000    0.015    0.000 utils.py:87(<genexpr>)
    38518    0.015    0.000    0.015    0.000 {method 'decode' of 'bytes' objects}
       49    0.000    0.000    0.015    0.000 PDDLz3.py:87(<lambda>)
       87    0.000    0.000    0.015    0.000 z3.py:5489(<listcomp>)
      161    0.001    0.000    0.015    0.000 z3.py:1588(Bool)
       49    0.000    0.000    0.015    0.000 z3.py:2300(__sub__)
      316    0.001    0.000    0.014    0.000 z3.py:5304(get)
       49    0.000    0.000    0.014    0.000 z3.py:2485(__ge__)
     5638    0.011    0.000    0.014    0.000 z3.py:2974(_to_int_str)
      323    0.001    0.000    0.014    0.000 z3.py:6509(push)
       45    0.000    0.000    0.014    0.000 PDDLz3.py:96(<lambda>)
       45    0.000    0.000    0.014    0.000 PDDLz3.py:95(<lambda>)
       91    0.001    0.000    0.013    0.000 z3.py:5332(assert_exprs)
      323    0.012    0.000    0.013    0.000 z3core.py:3741(Z3_solver_push)
     1378    0.010    0.000    0.013    0.000 z3core.py:3758(Z3_solver_assert)
   121862    0.012    0.000    0.012    0.000 {built-in method builtins.getattr}
        1    0.000    0.000    0.012    0.012 PDDLz3.py:51(<listcomp>)
       38    0.001    0.000    0.012    0.000 PDDL.py:395(get_action_groundings)
     6207    0.009    0.000    0.011    0.000 z3printer.py:407(line_break)
    66744    0.009    0.000    0.009    0.000 {method 'write' of '_io.StringIO' objects}
      709    0.003    0.000    0.009    0.000 z3.py:109(to_symbol)
    13491    0.007    0.000    0.009    0.000 z3printer.py:204(_is_infix)
        1    0.000    0.000    0.009    0.009 PDDL.py:90(parse_domain)
       86    0.001    0.000    0.009    0.000 PDDL.py:402(<listcomp>)
     4379    0.006    0.000    0.009    0.000 z3printer.py:548(get_precedence)
        6    0.000    0.000    0.009    0.001 scoping.py:12(<listcomp>)
 4854/524    0.008    0.000    0.009    0.000 utils.py:364(nested_list_replace)
       91    0.000    0.000    0.009    0.000 skill_classes.py:61(all_effects)
    30588    0.008    0.000    0.008    0.000 {method 'getvalue' of '_io.StringIO' objects}
    66744    0.008    0.000    0.008    0.000 z3printer.py:142(u)
        2    0.002    0.001    0.008    0.004 PDDL.py:20(scan_tokens)
    73431    0.008    0.000    0.008    0.000 z3types.py:27(from_param)
        1    0.000    0.000    0.008    0.008 utils.py:55(writeback_domain)
     6438    0.005    0.000    0.008    0.000 z3core.py:69(_str_to_bytes)
      726    0.001    0.000    0.007    0.000 re.py:273(_compile)
     3642    0.005    0.000    0.007    0.000 z3printer.py:551(is_infix_compact)
    65368    0.007    0.000    0.007    0.000 z3printer.py:308(flat)
    53400    0.007    0.000    0.007    0.000 z3printer.py:376(is_string)
     9579    0.006    0.000    0.006    0.000 z3printer.py:345(__init__)
       23    0.000    0.000    0.006    0.000 sre_compile.py:759(compile)
        9    0.006    0.001    0.006    0.001 {built-in method io.open}
      709    0.004    0.000    0.006    0.000 z3core.py:1587(Z3_mk_string_symbol)
    62389    0.006    0.000    0.006    0.000 {method 'append' of 'list' objects}
      322    0.001    0.000    0.006    0.000 z3.py:6531(pop)
       18    0.000    0.000    0.005    0.000 re.py:182(search)
      709    0.004    0.000    0.005    0.000 z3core.py:1688(Z3_mk_const)
    40338    0.005    0.000    0.005    0.000 {built-in method builtins.all}
    11639    0.004    0.000    0.005    0.000 z3.py:64(_is_int)
      322    0.004    0.000    0.005    0.000 z3core.py:3745(Z3_solver_pop)
      316    0.004    0.000    0.005    0.000 z3core.py:3827(Z3_solver_check_assumptions)
       91    0.000    0.000    0.005    0.000 z3.py:7758(__call__)
     9112    0.003    0.000    0.004    0.000 z3printer.py:212(_is_unary)
       91    0.001    0.000    0.004    0.000 z3.py:7741(apply)
       23    0.000    0.000    0.004    0.000 sre_parse.py:913(parse)
    25/23    0.000    0.000    0.004    0.000 sre_parse.py:411(_parse_sub)
    26/24    0.002    0.000    0.004    0.000 sre_parse.py:469(_parse)
      182    0.001    0.000    0.004    0.000 z3.py:5197(__init__)
     6207    0.003    0.000    0.004    0.000 z3.py:1780(is_pattern)
     6547    0.002    0.000    0.003    0.000 z3.py:2018(is_quantifier)
      165    0.001    0.000    0.003    0.000 PDDL.py:364(get_objects_of_type)
     1678    0.003    0.000    0.003    0.000 copy.py:66(copy)
      365    0.003    0.000    0.003    0.000 z3.py:478(_to_ast_array)
       91    0.000    0.000    0.003    0.000 z3.py:7642(__getitem__)
      262    0.000    0.000    0.003    0.000 re.py:217(findall)
       91    0.001    0.000    0.003    0.000 z3.py:7703(__init__)
     4379    0.002    0.000    0.003    0.000 z3printer.py:228(_get_precedence)
      975    0.003    0.000    0.003    0.000 utils.py:358(product_dict)
      165    0.000    0.000    0.003    0.000 PDDL.py:356(get_subtypes)
      153    0.001    0.000    0.003    0.000 z3.py:1313(_mk_bin)
      363    0.002    0.000    0.003    0.000 z3core.py:1732(Z3_mk_not)
     6684    0.002    0.000    0.003    0.000 z3.py:8119(is_probe)
      114    0.001    0.000    0.002    0.000 z3.py:432(eq)
       88    0.000    0.000    0.002    0.000 PDDLz3.py:18(<listcomp>)
     3642    0.002    0.000    0.002    0.000 z3printer.py:208(_is_infix_compact)
       91    0.002    0.000    0.002    0.000 z3core.py:3643(Z3_tactic_apply)
      165    0.001    0.000    0.002    0.000 PDDL.py:424(get_descendants)
      207    0.001    0.000    0.002    0.000 z3.py:568(__eq__)
    17600    0.002    0.000    0.002    0.000 z3printer.py:296(is_string)
     6438    0.002    0.000    0.002    0.000 {method 'encode' of 'str' objects}
      316    0.001    0.000    0.002    0.000 z3core.py:3387(Z3_goal_formula)
      182    0.001    0.000    0.002    0.000 z3.py:5209(__del__)
      444    0.001    0.000    0.002    0.000 re.py:207(split)
      270    0.001    0.000    0.002    0.000 z3core.py:1757(Z3_mk_and)
     6207    0.002    0.000    0.002    0.000 z3printer.py:361(__init__)
      178    0.000    0.000    0.002    0.000 z3.py:5291(__len__)
     1094    0.001    0.000    0.002    0.000 z3.py:126(_get_args)
      365    0.001    0.000    0.002    0.000 z3.py:1693(_has_probe)
       23    0.000    0.000    0.002    0.000 sre_compile.py:598(_code)
    15035    0.002    0.000    0.002    0.000 z3printer.py:294(is_indent)
      182    0.000    0.000    0.002    0.000 z3.py:7623(__len__)
      178    0.000    0.000    0.002    0.000 z3.py:5278(size)
        1    0.000    0.000    0.002    0.002 scoping.py:139(<listcomp>)
