Sat Dec 19 10:51:52 2020    c:\Users\Barnaby\repos\OO-Scoping-IPC\profiling\time_profiles/minecraft2/minecraft-contrived2//minecraft2/prob_irrel_nether_with_pick

         27468537 function calls (27306527 primitive calls) in 11.484 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     8096    0.003    0.000    0.237    0.000 z3.py:1476(is_false)
      181    0.002    0.000    0.212    0.001 utils.py:382(get_unique_z3_vars_unsorted)
    59674    0.026    0.000    0.208    0.000 z3.py:2131(is_real)
     1062    0.002    0.000    0.197    0.000 scoping.py:31(<listcomp>)
        1    0.001    0.001    0.193    0.193 PDDLz3.py:77(<listcomp>)
     6403    0.012    0.000    0.192    0.000 z3.py:1392(cast)
4310/1473    0.005    0.000    0.188    0.000 z3printer.py:474(pp_choice)
    93819    0.107    0.000    0.187    0.000 z3core.py:2777(Z3_get_app_num_args)
  1887830    0.180    0.000    0.180    0.000 {built-in method builtins.isinstance}
       86    0.001    0.000    0.172    0.002 PDDLz3.py:254(action2effect_types)
     2565    0.008    0.000    0.157    0.000 z3printer.py:429(seq1)
8772/1473    0.010    0.000    0.156    0.000 z3printer.py:470(pp_compose)
     5638    0.013    0.000    0.149    0.000 z3.py:2989(IntVal)
     6207    0.006    0.000    0.149    0.000 z3printer.py:404(group)
     5292    0.005    0.000    0.146    0.000 z3.py:2930(_py2expr)
    13620    0.018    0.000    0.140    0.000 z3.py:1426(sort)
25359/6207    0.018    0.000    0.134    0.000 z3printer.py:331(flat)
   430714    0.098    0.000    0.134    0.000 z3.py:412(is_ast)
    36514    0.060    0.000    0.133    0.000 z3core.py:2542(Z3_get_symbol_string)
    35088    0.017    0.000    0.131    0.000 z3.py:2145(is_int)
    53553    0.064    0.000    0.129    0.000 z3printer.py:460(pp_string)
  1636653    0.121    0.000    0.121    0.000 z3types.py:39(from_param)
      181    0.000    0.000    0.118    0.001 utils.py:403(sort_z3_vars)
      758    0.001    0.000    0.117    0.000 utils.py:404(<lambda>)
25359/6207    0.024    0.000    0.112    0.000 z3printer.py:332(<listcomp>)
   950008    0.104    0.000    0.104    0.000 z3.py:903(as_ast)
    47403    0.061    0.000    0.102    0.000 z3core.py:2787(Z3_is_eq_ast)
    61713    0.058    0.000    0.093    0.000 z3printer.py:387(to_format)
       91    0.001    0.000    0.093    0.001 utils.py:121(simplify_disjunction)
    34131    0.028    0.000    0.092    0.000 z3printer.py:396(compose)
7014/2565    0.005    0.000    0.091    0.000 z3printer.py:355(flat)
    30671    0.019    0.000    0.089    0.000 z3.py:2554(_is_numeral)
    77435    0.015    0.000    0.083    0.000 {method 'get' of 'dict' objects}
    32840    0.052    0.000    0.080    0.000 z3core.py:2782(Z3_get_app_arg)
      207    0.000    0.000    0.079    0.000 PDDLz3.py:262(<listcomp>)
      207    0.001    0.000    0.079    0.000 PDDLz3.py:111(z3_identical)
     4734    0.002    0.000    0.077    0.000 z3printer.py:341(flat)
    36514    0.044    0.000    0.076    0.000 z3core.py:2687(Z3_get_decl_name)
    36514    0.043    0.000    0.074    0.000 z3core.py:2532(Z3_get_symbol_kind)
    30671    0.041    0.000    0.068    0.000 z3core.py:2827(Z3_is_numeral_ast)
    40338    0.028    0.000    0.067    0.000 z3printer.py:312(__init__)
      177    0.000    0.000    0.066    0.000 skill_classes.py:107(params)
      316    0.002    0.000    0.066    0.000 utils.py:238(solver_implies_condition)
 1995/733    0.003    0.000    0.065    0.000 PDDLz3.py:163(compile_expression)
      270    0.002    0.000    0.063    0.000 z3.py:1700(And)
     4310    0.002    0.000    0.062    0.000 z3printer.py:383(fits)
      322    0.000    0.000    0.061    0.000 z3.py:6604(add)
       35    0.036    0.001    0.060    0.002 {built-in method builtins.print}
22790/4310    0.025    0.000    0.060    0.000 z3printer.py:323(space_upto_nl)
      365    0.001    0.000    0.059    0.000 z3.py:1124(_coerce_expr_list)
     6186    0.008    0.000    0.058    0.000 z3.py:2942(IntSort)
    59760    0.040    0.000    0.058    0.000 z3printer.py:410(_len)
      322    0.003    0.000    0.058    0.000 z3.py:6585(assert_exprs)
       86    0.000    0.000    0.054    0.001 PDDLz3.py:45(action2precondition)
     6207    0.019    0.000    0.053    0.000 z3printer.py:416(seq)
    38671    0.031    0.000    0.045    0.000 z3core.py:83(_to_pystr)
   123600    0.032    0.000    0.044    0.000 z3.py:2498(is_arith)
6919/2470    0.003    0.000    0.044    0.000 z3printer.py:353(space_upto_nl)
    10517    0.004    0.000    0.043    0.000 z3.py:949(__hash__)
        3    0.000    0.000    0.041    0.014 utils.py:49(pvars2objects)
        3    0.001    0.000    0.041    0.014 utils.py:158(condition_str2objects)
   513699    0.041    0.000    0.041    0.000 z3types.py:31(from_param)
     3831    0.003    0.000    0.041    0.000 skill_classes.py:45(__hash__)
    10517    0.003    0.000    0.039    0.000 z3.py:329(__hash__)
     3899    0.006    0.000    0.039    0.000 z3.py:1553(BoolSort)
   326006    0.039    0.000    0.039    0.000 z3.py:56(z3_debug)
    15324    0.005    0.000    0.037    0.000 {built-in method builtins.hash}
   341253    0.036    0.000    0.036    0.000 z3.py:231(_get_ctx)
