Mon Dec 28 18:36:20 2020    c:\Users\Barnaby\repos\OO-Scoping-IPC\profiling\time_profiles/existential-taxi/taxi-domain//existential-taxi/prob-02_nonverbose

         1230231 function calls (1223337 primitive calls) in 0.471 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       81    0.000    0.000    0.004    0.000 z3.py:1669(Not)
       44    0.000    0.000    0.004    0.000 utils.py:403(sort_z3_vars)
        1    0.000    0.000    0.004    0.004 z3.py:6493(__del__)
        1    0.004    0.004    0.004    0.004 z3core.py:3733(Z3_solver_dec_ref)
       30    0.000    0.000    0.004    0.000 utils.py:404(<lambda>)
       24    0.000    0.000    0.003    0.000 z3.py:5469(as_expr)
     2033    0.002    0.000    0.003    0.000 z3core.py:2687(Z3_get_decl_name)
     1326    0.001    0.000    0.003    0.000 z3printer.py:396(compose)
     2033    0.002    0.000    0.003    0.000 z3core.py:2532(Z3_get_symbol_kind)
      108    0.000    0.000    0.003    0.000 z3.py:1118(_reduce)
       26    0.000    0.000    0.003    0.000 skill_classes.py:31(__eq__)
     1609    0.002    0.000    0.003    0.000 z3core.py:2827(Z3_is_numeral_ast)
       14    0.000    0.000    0.003    0.000 PDDLz3.py:226(<listcomp>)
       40    0.000    0.000    0.003    0.000 z3.py:1732(Or)
      393    0.000    0.000    0.003    0.000 skill_classes.py:45(__hash__)
      881    0.000    0.000    0.003    0.000 z3.py:949(__hash__)
     3599    0.002    0.000    0.003    0.000 z3printer.py:410(_len)
      399    0.001    0.000    0.003    0.000 z3printer.py:416(seq)
        4    0.000    0.000    0.003    0.001 scoping.py:15(effects2pvars)
     1572    0.000    0.000    0.003    0.000 {built-in method builtins.hash}
  760/399    0.001    0.000    0.003    0.000 z3printer.py:332(<listcomp>)
      881    0.000    0.000    0.003    0.000 z3.py:329(__hash__)
     1277    0.002    0.000    0.003    0.000 z3core.py:2782(Z3_get_app_arg)
        3    0.000    0.000    0.003    0.001 utils.py:49(pvars2objects)
        3    0.000    0.000    0.003    0.001 utils.py:158(condition_str2objects)
       20    0.000    0.000    0.003    0.000 scoping.py:20(<lambda>)
     1725    0.001    0.000    0.003    0.000 z3printer.py:312(__init__)
       25    0.000    0.000    0.002    0.000 utils.py:135(split_conj)
      881    0.001    0.000    0.002    0.000 z3.py:402(hash)
       19    0.000    0.000    0.002    0.000 scoping.py:65(<lambda>)
       82    0.000    0.000    0.002    0.000 z3.py:1459(is_true)
     2247    0.002    0.000    0.002    0.000 z3core.py:83(_to_pystr)
       82    0.000    0.000    0.002    0.000 z3.py:1533(is_eq)
       82    0.000    0.000    0.002    0.000 z3.py:1476(is_false)
     7033    0.002    0.000    0.002    0.000 z3.py:2498(is_arith)
      214    0.000    0.000    0.002    0.000 z3printer.py:586(pp_int)
      349    0.000    0.000    0.002    0.000 z3printer.py:383(fits)
      226    0.000    0.000    0.002    0.000 z3.py:1553(BoolSort)
       76    0.002    0.000    0.002    0.000 z3core.py:3758(Z3_solver_assert)
  660/349    0.001    0.000    0.002    0.000 z3printer.py:323(space_upto_nl)
  245/167    0.000    0.000    0.002    0.000 z3printer.py:355(flat)
      887    0.001    0.000    0.002    0.000 z3core.py:2787(Z3_is_eq_ast)
      214    0.000    0.000    0.002    0.000 z3.py:2787(as_string)
        8    0.000    0.000    0.002    0.000 z3.py:1268(If)
    13356    0.001    0.000    0.001    0.000 z3.py:56(z3_debug)
      881    0.001    0.000    0.001    0.000 z3core.py:2797(Z3_get_ast_hash)
     2273    0.001    0.000    0.001    0.000 z3.py:7360(is_finite_domain_value)
    19291    0.001    0.000    0.001    0.000 z3types.py:35(from_param)
     2273    0.001    0.000    0.001    0.000 z3.py:3737(is_bv_value)
        2    0.000    0.000    0.001    0.001 utils.py:71(writeback_problem)
      214    0.001    0.000    0.001    0.000 z3core.py:2847(Z3_get_numeral_string)
        9    0.001    0.000    0.001    0.000 {built-in method io.open}
        1    0.000    0.000    0.001    0.001 PDDL.py:90(parse_domain)
     3247    0.001    0.000    0.001    0.000 z3printer.py:373(__init__)
        4    0.000    0.000    0.001    0.000 PDDLz3.py:29(make_str2var_dict)
    18945    0.001    0.000    0.001    0.000 z3types.py:31(from_param)
     2273    0.001    0.000    0.001    0.000 z3.py:9089(is_fprm_value)
        8    0.000    0.000    0.001    0.000 PDDLz3.py:9(make_z3_atoms)
    13932    0.001    0.000    0.001    0.000 z3.py:231(_get_ctx)
     2273    0.001    0.000    0.001    0.000 z3.py:9226(is_fp_value)
     1725    0.001    0.000    0.001    0.000 z3printer.py:313(<listcomp>)
       50    0.000    0.000    0.001    0.000 z3.py:6671(check)
       24    0.000    0.000    0.001    0.000 z3.py:5369(add)
       48    0.000    0.000    0.001    0.000 PDDLz3.py:233(<listcomp>)
     4546    0.001    0.000    0.001    0.000 z3.py:9213(is_fp)
