Wed Jan  6 15:06:26 2021    fd_profile

         475467850 function calls (466654918 primitive calls) in 172.522 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    16936    0.089    0.000    3.239    0.000 z3.py:1700(And)
   159782    0.201    0.000    3.209    0.000 z3.py:2163(cast)
  1868008    1.881    0.000    3.185    0.000 z3core.py:2772(Z3_get_app_decl)
   227882    0.157    0.000    3.177    0.000 z3.py:1088(_coerce_expr_merge)
    24052    0.037    0.000    3.173    0.000 z3.py:1124(_coerce_expr_list)
673006/91097    0.189    0.000    3.166    0.000 z3printer.py:353(space_upto_nl)
  1853775    1.865    0.000    3.142    0.000 z3core.py:2692(Z3_get_decl_kind)
   122393    0.199    0.000    3.131    0.000 z3.py:1392(cast)
  1425989    0.655    0.000    3.099    0.000 z3.py:508(_sort_kind)
   455164    0.456    0.000    2.962    0.000 z3.py:116(_symbol2py)
  1773212    1.689    0.000    2.920    0.000 z3core.py:2777(Z3_get_app_num_args)
     3570    0.069    0.000    2.829    0.001 scoping_sas_parser.py:131(action2effect_types)
    16531    0.033    0.000    2.593    0.000 skill_classes.py:26(__init__)
   881674    0.322    0.000    2.493    0.000 z3.py:2131(is_real)
  1165019    1.063    0.000    2.269    0.000 z3printer.py:460(pp_string)
  7195278    1.652    0.000    2.244    0.000 z3.py:412(is_ast)
  1395317    1.191    0.000    1.973    0.000 z3printer.py:387(to_format)
     7116    0.012    0.000    1.929    0.000 z3.py:7667(as_expr)
     3570    0.011    0.000    1.888    0.001 scoping_sas_parser.py:126(action2precondition)
     7118    0.007    0.000    1.812    0.000 utils.py:272(get_unique_z3_vars)
  2363426    1.272    0.000    1.806    0.000 z3printer.py:313(<listcomp>)
     7116    0.023    0.000    1.792    0.000 z3.py:5469(as_expr)
     7118    0.031    0.000    1.785    0.000 utils.py:277(get_unique_z3_vars_unsorted)
  4094035    1.167    0.000    1.777    0.000 z3printer.py:380(space_upto_nl)
 25854720    1.777    0.000    1.777    0.000 z3types.py:39(from_param)
    67701    0.024    0.000    1.774    0.000 z3.py:1459(is_true)
    24052    0.024    0.000    1.736    0.000 z3.py:1133(<listcomp>)
    67701    0.022    0.000    1.717    0.000 z3.py:1476(is_false)
    67701    0.021    0.000    1.705    0.000 z3.py:1533(is_eq)
   190493    0.201    0.000    1.665    0.000 z3.py:1426(sort)
   455164    0.765    0.000    1.654    0.000 z3core.py:2542(Z3_get_symbol_string)
   364127    0.217    0.000    1.650    0.000 skill_classes.py:55(__hash__)
   544315    0.218    0.000    1.642    0.000 z3.py:2145(is_int)
   465137    0.150    0.000    1.581    0.000 z3.py:949(__hash__)
   200701    0.546    0.000    1.564    0.000 z3printer.py:416(seq)
 16024342    1.557    0.000    1.557    0.000 z3.py:903(as_ast)
   686435    1.026    0.000    1.506    0.000 z3core.py:2782(Z3_get_app_arg)
  1558535    0.227    0.000    1.447    0.000 {built-in method builtins.hash}
   465137    0.124    0.000    1.431    0.000 z3.py:329(__hash__)
    23558    0.031    0.000    1.430    0.000 z3.py:6604(add)
    24052    0.034    0.000    1.394    0.000 z3.py:1118(_reduce)
86160/28720    0.127    0.000    1.337    0.000 PDDLz3.py:158(compile_expression)
   532125    0.279    0.000    1.332    0.000 z3.py:2554(_is_numeral)
   465137    0.290    0.000    1.307    0.000 z3.py:402(hash)
    23558    0.068    0.000    1.265    0.000 z3.py:6585(assert_exprs)
    23554    0.100    0.000    1.222    0.000 z3.py:6671(check)
  1365720    0.788    0.000    1.205    0.000 z3printer.py:410(_len)
        1    0.001    0.001    1.169    1.169 translate_and_scope.py:534(pddl_to_sas)
    12190    0.012    0.000    1.098    0.000 PDDLz3.py:83(<lambda>)
    23554    0.072    0.000    1.097    0.000 z3.py:1669(Not)
   532125    0.627    0.000    1.004    0.000 z3core.py:2827(Z3_is_numeral_ast)
   512012    0.605    0.000    0.984    0.000 z3core.py:2787(Z3_is_eq_ast)
     7117    0.019    0.000    0.950    0.000 utils.py:39(split_conj)
    24971    0.122    0.000    0.909    0.000 skill_classes.py:59(__init__)
    23554    0.856    0.000    0.892    0.000 z3core.py:3827(Z3_solver_check_assumptions)
    91288    0.072    0.000    0.875    0.000 z3printer.py:586(pp_int)
   465137    0.463    0.000    0.800    0.000 z3core.py:2797(Z3_get_ast_hash)
  8772741    0.712    0.000    0.788    0.000 {built-in method builtins.len}
        4    0.000    0.000    0.780    0.195 scoping.py:38(get_causal_links)
   455164    0.463    0.000    0.776    0.000 z3core.py:2687(Z3_get_decl_name)
   455164    0.454    0.000    0.768    0.000 z3core.py:2532(Z3_get_symbol_kind)
  2016184    0.512    0.000    0.716    0.000 z3.py:2498(is_arith)
   546452    0.463    0.000    0.680    0.000 z3core.py:83(_to_pystr)
    77783    0.091    0.000    0.671    0.000 z3.py:1553(BoolSort)
   802157    0.282    0.000    0.638    0.000 z3printer.py:401(indent)
    91288    0.070    0.000    0.632    0.000 z3.py:2787(as_string)
     7116    0.040    0.000    0.597    0.000 z3.py:1732(Or)
        4    0.017    0.004    0.580    0.145 scoping.py:8(skills2effects)
  5268793    0.565    0.000    0.565    0.000 z3.py:56(z3_debug)
  1194616    0.470    0.000    0.562    0.000 z3printer.py:373(__init__)
  4878549    0.535    0.000    0.537    0.000 z3.py:231(_get_ctx)
  5460081    0.535    0.000    0.535    0.000 {built-in method builtins.getattr}
  5832835    0.530    0.000    0.530    0.000 z3.py:94(_z3_assert)
    91288    0.332    0.000    0.520    0.000 z3core.py:2847(Z3_get_numeral_string)
   641632    0.231    0.000    0.502    0.000 z3.py:3737(is_bv_value)
  6890712    0.491    0.000    0.491    0.000 z3types.py:31(from_param)
        1    0.001    0.001    0.479    0.479 instantiate.py:80(explore)
  6044955    0.441    0.000    0.441    0.000 z3types.py:35(from_param)
   641632    0.201    0.000    0.423    0.000 z3.py:7360(is_finite_domain_value)
  1283264    0.295    0.000    0.419    0.000 z3.py:9213(is_fp)
   183704    0.108    0.000    0.418    0.000 z3printer.py:554(is_infix_unary)
   641632    0.180    0.000    0.413    0.000 z3.py:9226(is_fp_value)
   641632    0.181    0.000    0.405    0.000 z3.py:9089(is_fprm_value)
    62577    0.033    0.000    0.399    0.000 skill_classes.py:36(__eq__)
        1    0.000    0.000    0.391    0.391 translate_and_scope.py:444(translate_task)
   384405    0.154    0.000    0.380    0.000 z3printer.py:542(is_infix)
    62577    0.058    0.000    0.366    0.000 z3.py:432(eq)
        1    0.003    0.003    0.360    0.360 translate_and_scope.py:397(translate_strips_operators)
     3762    0.010    0.000    0.357    0.000 translate_and_scope.py:182(translate_strips_operator)
