Thu Dec 17 14:25:05 2020    time_profiles/minecraft_new

         77416970 function calls (77199663 primitive calls) in 25.793 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   949997    0.474    0.000    3.227    0.000 z3.py:1157(is_app)
   359509    0.381    0.000    2.978    0.000 z3.py:2217(sort)
      292    0.000    0.000    2.728    0.009 skill_classes.py:82(__lt__)
      584    0.000    0.000    2.728    0.005 skill_classes.py:75(__str__)
      584    0.002    0.000    2.727    0.005 skill_classes.py:71(__repr__)
   949997    0.759    0.000    2.687    0.000 z3.py:450(_ast_kind)
   330425    0.495    0.000    2.592    0.000 z3.py:366(eq)
  1546638    1.395    0.000    2.476    0.000 z3core.py:2562(Z3_sort_to_ast)
   165091    0.125    0.000    2.318    0.000 z3.py:1088(_coerce_expr_merge)
     3763    0.009    0.000    2.030    0.001 skill_classes.py:33(__lt__)
        1    0.008    0.008    1.964    1.964 scoping.py:120(<listcomp>)
    33440    0.048    0.000    1.829    0.000 z3printer.py:576(pp_const)
 2565/584    0.009    0.000    1.810    0.003 z3printer.py:734(pp_prefix)
  1109716    1.024    0.000    1.797    0.000 z3core.py:2817(Z3_get_ast_kind)
   251847    0.348    0.000    1.719    0.000 z3.py:989(num_args)
  1044039    0.986    0.000    1.695    0.000 z3core.py:1480(Z3_inc_ref)
  1044039    0.952    0.000    1.660    0.000 z3core.py:1484(Z3_dec_ref)
   159719    0.301    0.000    1.573    0.000 z3.py:1041(_to_expr_ref)
3642/2905    0.012    0.000    1.556    0.001 z3printer.py:788(pp_infix)
    60634    0.025    0.000    1.538    0.000 z3.py:1459(is_true)
    60634    0.022    0.000    1.492    0.000 z3.py:1476(is_false)
    60634    0.021    0.000    1.478    0.000 z3.py:1533(is_eq)
      700    0.003    0.000    1.457    0.002 skill_classes.py:49(__init__)
3642/2905    0.003    0.000    1.354    0.000 z3printer.py:783(infix_args)
3642/2905    0.032    0.000    1.343    0.000 z3printer.py:751(infix_args_core)
   551894    0.268    0.000    1.334    0.000 z3.py:668(as_ast)
    39647    0.041    0.000    1.269    0.000 z3printer.py:539(pp_name)
6682/1973    0.024    0.000    1.171    0.001 utils.py:305(get_atoms)
  3920127    0.890    0.000    1.165    0.000 z3.py:362(ctx_ref)
      522    0.002    0.000    1.161    0.002 skill_classes.py:88(move_irrelevant2side_effects)
   598527    0.566    0.000    0.982    0.000 z3core.py:2802(Z3_get_sort)
    41802    0.031    0.000    0.973    0.000 z3.py:2930(_py2expr)
    39647    0.057    0.000    0.965    0.000 z3printer.py:216(_op_name)
    56120    0.047    0.000    0.948    0.000 z3.py:2241(is_real)
    42148    0.085    0.000    0.936    0.000 z3.py:2989(IntVal)
   551894    0.518    0.000    0.910    0.000 z3core.py:2672(Z3_func_decl_to_ast)
 15623314    0.837    0.000    0.837    0.000 z3types.py:19(from_param)
     1743    0.003    0.000    0.742    0.000 skill_classes.py:39(__repr__)
    30032    0.048    0.000    0.723    0.000 z3.py:1392(cast)
   275764    0.139    0.000    0.676    0.000 z3.py:719(kind)
    41804    0.036    0.000    0.666    0.000 z3.py:2560(is_int_value)
    79299    0.086    0.000    0.660    0.000 z3.py:1426(sort)
        6    0.002    0.000    0.620    0.103 scoping.py:17(get_unlinked_pvars)
  8536623    0.606    0.000    0.606    0.000 z3.py:196(ref)
   330425    0.360    0.000    0.601    0.000 z3core.py:2787(Z3_is_eq_ast)
    13064    0.017    0.000    0.590    0.000 z3.py:1026(children)
    30217    0.029    0.000    0.543    0.000 z3.py:2227(is_int)
    39647    0.018    0.000    0.508    0.000 z3.py:2583(is_rational_value)
    39647    0.016    0.000    0.498    0.000 z3.py:2604(is_algebraic_value)
   298207    0.274    0.000    0.476    0.000 z3core.py:2572(Z3_get_sort_kind)
   275947    0.262    0.000    0.453    0.000 z3core.py:2772(Z3_get_app_decl)
   275764    0.262    0.000    0.452    0.000 z3core.py:2692(Z3_get_decl_kind)
    39647    0.022    0.000    0.449    0.000 z3.py:1182(is_const)
    13064    0.007    0.000    0.434    0.000 z3.py:1037(<listcomp>)
   251847    0.227    0.000    0.402    0.000 z3core.py:2777(Z3_get_app_num_args)
        1    0.000    0.000    0.386    0.386 PDDLz3.py:48(get_skills)
        1    0.000    0.000    0.377    0.377 PDDLz3.py:36(str_grounded_actions2skills)
   138488    0.047    0.000    0.350    0.000 z3.py:519(kind)
  1344777    0.255    0.000    0.343    0.000 z3.py:412(is_ast)
    42696    0.045    0.000    0.337    0.000 z3.py:2942(IntSort)
  4242269    0.328    0.000    0.328    0.000 {built-in method builtins.isinstance}
   138488    0.069    0.000    0.303    0.000 z3.py:508(_sort_kind)
    35680    0.030    0.000    0.302    0.000 z3.py:677(name)
  5353445    0.296    0.000    0.296    0.000 z3types.py:39(from_param)
   138502    0.177    0.000    0.274    0.000 z3core.py:2782(Z3_get_app_arg)
    29907    0.023    0.000    0.260    0.000 z3printer.py:509(__call__)
  2936810    0.249    0.000    0.249    0.000 z3.py:903(as_ast)
70319/29907    0.056    0.000    0.237    0.000 z3printer.py:493(pp)
    77021    0.029    0.000    0.221    0.000 z3.py:2131(is_real)
    35680    0.035    0.000    0.202    0.000 z3.py:116(_symbol2py)
    61467    0.023    0.000    0.180    0.000 z3.py:2145(is_int)
    22154    0.025    0.000    0.179    0.000 z3.py:1553(BoolSort)
        1    0.001    0.001    0.164    0.164 PDDLz3.py:77(<listcomp>)
4310/1473    0.004    0.000    0.146    0.000 z3printer.py:474(pp_choice)
       86    0.001    0.000    0.144    0.002 PDDLz3.py:254(action2effect_types)
   486045    0.102    0.000    0.138    0.000 z3.py:1135(is_expr)
    60926    0.088    0.000    0.134    0.000 z3core.py:1722(Z3_mk_eq)
